wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
434.0,178.13456048387093,8.904090045249449,0.19298645202941625
435.0,173.92069758064514,8.234615333230408,0.19153414148190623
436.0,165.3863125,8.939987746483144,0.1893732020354685
437.0,171.27903042596373,8.63004386273602,0.19814647872872695
438.0,167.1621052631578,7.795846850233299,0.20091897990944835
439.0,172.91092727272726,6.690650042460844,0.20633693929472616
440.0,171.87730040322583,7.692959948066102,0.20350289549605255
441.0,169.58604838709687,9.78024242611535,0.20184346735090752
442.0,168.82907272727306,12.02068263257032,0.19485488650514893
443.0,175.63688484848493,13.135078321150038,0.19318501587153875
444.0,178.16709696969713,13.480351567621076,0.1924660212769972
445.0,181.39199393939404,15.020133222996014,0.1876963780454512
446.0,180.380127016129,16.962226872687495,0.18494441515752005
447.0,169.7730282828283,18.257273729589638,0.18489193151818156
448.0,180.41580202020188,18.322873528815908,0.18899591593281775
449.0,184.2276666666666,19.945246840788453,0.19439581174863677
450.0,184.37151612903216,20.603960702777602,0.19749192511142813
451.0,182.6303793103449,22.29791947688173,0.1991181030853691
452.0,182.98891683570022,23.929832344782906,0.2009643119597832
453.0,187.49025760649099,22.487963611137776,0.20264029425768487
454.0,178.44813535353478,20.41357704885518,0.1987458940795001
455.0,184.4339190283401,18.7304573879217,0.19206621446249106
456.0,179.62520081135884,18.973949773686382,0.18798426413729677
457.0,175.25398377281934,18.84489223821789,0.17835466443713735
458.0,175.7177768762675,18.790257615400172,0.1863192734560168
459.0,183.65676363636345,21.01559541028279,0.1841528186608626
460.0,189.61716330645154,21.744471296957002,0.18365334271903816
461.0,181.44220606060605,22.748212216386698,0.18133120045238915
462.0,184.4447191919195,25.749072786061554,0.18514992102588684
463.0,188.85143636363637,26.79007186916627,0.18191733305936655
464.0,183.09921457489884,27.358603639511628,0.17945571684403083
465.0,187.42330364372464,27.689616561741367,0.1851610370988138
466.0,198.9250787878783,29.46563089433804,0.18745049989633042
467.0,185.30900000000003,29.66805394972382,0.18124053529995054
468.0,190.22502429149796,27.536586469672883,0.1869207805863835
469.0,186.31182186234815,29.31567440648032,0.18049341424386342
470.0,190.28172469635632,29.411791097291946,0.18072159454861042
471.0,185.55403643724696,29.354316377304915,0.1783827049765972
472.0,184.07882591093107,29.0280436399566,0.17372511353407302
473.0,204.44230364372487,27.737971747803723,0.1679499840653491
474.0,184.08547368421043,26.446791209442527,0.16688606790663923
475.0,181.66094736842103,24.529094043854194,0.1763218455251829
476.0,174.38925101214556,23.333010785537542,0.17814940357598874
477.0,185.75131034482746,22.326011542616627,0.17185577134688615
478.0,180.49335222672076,20.983255966693676,0.16944597955005178
