wavenumber_cm-1,raw_avg,denoised,normalized,snv
1.364702636718750000e+03,2.721254102918836679e+02,2.739661855842982163e+02,2.758372951223313566e-02,5.146826491760094768e-01
1.366286499023437500e+03,2.735888344093605156e+02,2.745967092258985076e+02,2.773379367488048100e-02,5.209482560548334140e-01
1.367871948242187500e+03,2.740990561026114278e+02,2.752505249193120562e+02,2.788940132871687433e-02,5.274453195047269505e-01
1.369455200195312500e+03,2.761396925184461679e+02,2.759575791768372710e+02,2.805767972162925838e-02,5.344714224568825056e-01
1.371040161132812500e+03,2.772292570891203809e+02,2.767540620719752837e+02,2.824724206447570135e-02,5.423861910355459726e-01
1.372622924804687500e+03,2.773142813223379903e+02,2.776980561524587756e+02,2.847191196086891127e-02,5.517668001261659683e-01
1.374207153320312500e+03,2.783531940601490078e+02,2.788237464256060321e+02,2.873982541739112176e-02,5.629529512131505875e-01
1.375789306640625000e+03,2.802144396746600137e+02,2.801099172169862186e+02,2.904593311914213313e-02,5.757338209952274077e-01
1.377373046875000000e+03,2.802531235306351505e+02,2.815198979857918857e+02,2.938150750439859696e-02,5.897450088733160456e-01
1.378954711914062500e+03,2.833681714093243613e+02,2.829869801825529407e+02,2.973067198748286996e-02,6.043236221042114220e-01
1.380537841796875000e+03,2.884940858063874316e+02,2.844252850878704066e+02,3.007298749638311064e-02,6.186162711248428536e-01
1.382118774414062500e+03,2.879045353642216583e+02,2.857675518325798407e+02,3.039244599374091652e-02,6.319545747093411325e-01
1.383699584960937500e+03,2.881146325005425410e+02,2.869074568928617737e+02,3.066374255913936406e-02,6.432819802429093903e-01
1.385281860351562500e+03,2.917928466796875000e+02,2.876887729908899587e+02,3.084969521543614451e-02,6.510460341107653370e-01
1.386861938476562500e+03,2.888323980260778399e+02,2.880355322146707522e+02,3.093222365548771793e-02,6.544918319119426009e-01
1.388443725585937500e+03,2.867321963840061017e+02,2.880021028682890574e+02,3.092426749565224328e-02,6.541596395422605292e-01
1.390023315429687500e+03,2.904570832429108691e+02,2.877247902522186678e+02,3.085826729712435115e-02,6.514039429748402776e-01
1.391602539062500000e+03,2.889320119222005019e+02,2.874855749280241071e+02,3.080133422602401860e-02,6.490268248433306297e-01
1.393183471679687500e+03,2.882107193558304630e+02,2.874673769995999351e+02,3.079700313245239615e-02,6.488459893313972549e-01
1.394762207031250000e+03,2.870381627965856524e+02,2.875393851256301900e+02,3.081414101345097273e-02,6.495615447523506170e-01
1.396342407226562500e+03,2.878085474084924726e+02,2.875445089610036007e+02,3.081536048249879783e-02,6.496124610638788210e-01
1.397920532226562500e+03,2.878296282732928262e+02,2.872420769234551585e+02,3.074338188014655304e-02,6.466071490821887480e-01
1.399498413085937500e+03,2.861751307734736542e+02,2.864626378843173029e+02,3.055787596248419127e-02,6.388617478267318850e-01
1.401077880859375000e+03,2.858962792290581660e+02,2.854490626545258465e+02,3.031664580376610199e-02,6.287897005425591157e-01
1.402655151367187500e+03,2.807007598876953125e+02,2.844476250451986061e+02,3.007830438978543325e-02,6.188382665919008874e-01
1.404232177734375000e+03,2.784373960141782618e+02,2.836903209118540303e+02,2.989806656341099933e-02,6.113128231760081022e-01
1.405810668945312500e+03,2.808364054361979356e+02,2.834269954130491556e+02,2.983539528849804556e-02,6.086961186659375356e-01
1.407387084960937500e+03,2.793000352647569571e+02,2.835924882307604662e+02,2.987478245731374146e-02,6.103406453238376939e-01
1.408963256835937500e+03,2.814394712094907618e+02,2.841392527147377791e+02,3.000491200209198100e-02,6.157739250391074393e-01
1.410539184570312500e+03,2.858385303638599453e+02,2.851218550220976340e+02,3.023877062806683974e-02,6.255381898024661158e-01
1.412116577148437500e+03,2.870985265661169024e+02,2.864563853336057946e+02,3.055638786001661431e-02,6.387996153035979674e-01
1.413691894531250000e+03,2.891869749846281934e+02,2.880707063419238239e+02,3.094059507188645294e-02,6.548413624277438227e-01
1.415266845703125000e+03,2.926486369945384922e+02,2.897787394128845335e+02,3.134710568569493844e-02,6.718143402077818571e-01
1.416843383789062500e+03,2.916286344174985743e+02,2.911295802537618442e+02,3.166860481163032148e-02,6.852378458566986685e-01
1.418417846679687500e+03,2.944005070439091583e+02,2.918463682779228634e+02,3.183919983383816377e-02,6.923606746905920373e-01
1.419991943359375000e+03,2.932671062328197422e+02,2.919876076978630977e+02,3.187281471183438936e-02,6.937641917401552449e-01
1.421565795898437500e+03,2.935676405164930429e+02,2.916809898551945821e+02,3.179983989094423841e-02,6.907172847925933112e-01
1.423139404296875000e+03,2.944305645978009238e+02,2.912848696010938170e+02,3.170556356200530251e-02,6.867809791171455291e-01
1.424714477539062500e+03,2.909103020562066035e+02,2.910666802040229300e+02,3.165363464608571265e-02,6.846127987397940817e-01
1.426287597656250000e+03,2.879743720160590215e+02,2.908012830346385726e+02,3.159047031509955306e-02,6.819755077321252301e-01
1.427860229492187500e+03,2.902821333143446054e+02,2.903355793284483752e+02,3.147963317577544273e-02,6.773477409800439109e-01
1.429432739257812500e+03,2.894614907723885722e+02,2.895716072506718319e+02,3.129780838353368039e-02,6.697560372120499039e-01
1.431004882812500000e+03,2.871309085422092267e+02,2.884178400175908905e+02,3.102321263121136929e-02,6.582908812128142051e-01
1.432578491210937500e+03,2.871809121591073222e+02,2.872024474956580775e+02,3.073395010549736031e-02,6.462133455845450181e-01
1.434150146484375000e+03,2.854667991355613594e+02,2.862537540157472904e+02,3.050816175549912052e-02,6.367860378653006359e-01
1.435721435546875000e+03,2.848124700475622149e+02,2.857848550020380571e+02,3.039656413533716600e-02,6.321265188688142134e-01
1.437292480468750000e+03,2.867452268247251368e+02,2.859886126263436381e+02,3.044505829996011978e-02,6.341512885812101707e-01
1.438863159179687500e+03,2.875335546422887774e+02,2.866972931013832522e+02,3.061372373144406744e-02,6.411935514978340800e-01
1.440433593750000000e+03,2.879807287145544024e+02,2.876176222744244910e+02,3.083276139728294979e-02,6.503389988957369861e-01
1.442003784179687500e+03,2.906184042471426778e+02,2.883969896876608914e+02,3.101825026803347804e-02,6.580836883939950033e-01
1.443573608398437500e+03,2.892270423041449590e+02,2.887274581003712797e+02,3.109690150704002426e-02,6.613676019910444959e-01
1.445143188476562500e+03,2.879651698359736542e+02,2.887055469064411000e+02,3.109168665901086703e-02,6.611498672094211493e-01
1.446714355468750000e+03,2.896534056486906934e+02,2.884496328816855453e+02,3.103077930946694651e-02,6.586068116154607521e-01
1.448283447265625000e+03,2.875794095639829493e+02,2.880763453329680601e+02,3.094193714760478872e-02,6.548973979175261029e-01
1.449852172851562500e+03,2.873322556107132755e+02,2.877473709165306559e+02,3.086364147861166141e-02,6.516283303828722673e-01
1.451420532226562500e+03,2.851962161593967267e+02,2.873398742730944377e+02,3.076665757738369228e-02,6.475789758404612018e-01
1.452988769531250000e+03,2.830702531602647696e+02,2.868394454673501173e+02,3.064755588992271879e-02,6.426061406273750887e-01
1.454556640625000000e+03,2.839676163284867130e+02,2.864675450874327112e+02,3.055904387321405069e-02,6.389105114314044265e-01
1.456124267578125000e+03,2.869506965919777031e+02,2.862990357447262113e+02,3.051893877366960647e-02,6.372360091175368613e-01
1.457691528320312500e+03,2.881270927146629219e+02,2.863541765855716790e+02,3.053206225320820658e-02,6.377839518256462892e-01
1.459258666992187500e+03,2.867874846281828809e+02,2.866049932647165406e+02,3.059175643824833118e-02,6.402763543407766766e-01
1.460825317382812500e+03,2.863642951117621465e+02,2.867905794950914355e+02,3.063592582448958906e-02,6.421205522184340042e-01
1.462391845703125000e+03,2.854743917959708028e+02,2.867750317643517519e+02,3.063222547601638160e-02,6.419660521136870690e-01
1.463958007812500000e+03,2.860714156539351620e+02,2.867339985594664427e+02,3.062245960345334403e-02,6.415582990750586800e-01
1.465523925781250000e+03,2.867124306007667656e+02,2.868155001579975192e+02,3.064185692392009872e-02,6.423681925393154302e-01
1.467089599609375000e+03,2.872311859130859375e+02,2.872237037778940589e+02,3.073900908502530047e-02,6.464245724115962322e-01
1.468654907226562500e+03,2.875366307011357208e+02,2.881141248434180397e+02,3.095092864328687771e-02,6.552728185123087856e-01
1.470219970703125000e+03,2.873772339997468066e+02,2.892889992771565630e+02,3.123054789383119395e-02,6.669477198928553952e-01
1.471784790039062500e+03,2.889590454101562500e+02,2.905403342707294883e+02,3.152836470134257052e-02,6.793824211889790687e-01
1.473349243164062500e+03,2.926086996572989278e+02,2.916722042351157711e+02,3.179774891983153107e-02,6.906299807837208427e-01
1.474911621093750000e+03,2.925968560112847285e+02,2.925017607237694506e+02,3.199518275359315711e-02,6.988734065631089232e-01
1.476475585937500000e+03,2.925608124909577441e+02,2.931606068967877263e+02,3.215198765787313784e-02,7.054204586344207106e-01
1.478039184570312500e+03,2.908506238019024863e+02,2.938120011889827197e+02,3.230701902000161774e-02,7.118934602615206719e-01
1.479602539062500000e+03,2.913748338487413321e+02,2.946025344715274059e+02,3.249516535942964524e-02,7.197491066580298247e-01
1.481165649414062500e+03,2.932901526557074590e+02,2.956724362265862851e+02,3.274980118970612086e-02,7.303808789721476513e-01
1.482728393554687500e+03,2.952927234790943203e+02,2.968813168292420528e+02,3.303751388342484469e-02,7.423937046934051542e-01
1.484290893554687500e+03,2.988533251727068887e+02,2.980834465951535890e+02,3.332361988296692751e-02,7.543394463493685587e-01
1.485853149414062500e+03,2.994839409722222285e+02,2.991886296482605871e+02,3.358665263621248703e-02,7.653218141513624673e-01
1.487413330078125000e+03,3.041002943250867929e+02,3.000603916016667654e+02,3.379413133952278298e-02,7.739846418894243962e-01
1.488974975585937500e+03,3.072826764142071738e+02,3.007160050056465366e+02,3.395016684715085331e-02,7.804995694556596808e-01
1.490536376953125000e+03,3.039729207356770644e+02,3.011374687616341248e+02,3.405047491088651623e-02,7.846877172656111510e-01
1.492097412109375000e+03,3.039399306685835995e+02,3.011791139602584053e+02,3.406038643750901318e-02,7.851015517767295782e-01
1.493658325195312500e+03,3.053553879349320255e+02,3.007857921487008070e+02,3.396677613583574951e-02,7.811930546396007591e-01
1.494590209960937500e+03,3.040897674560546875e+02,2.999480438170590446e+02,3.376739264947199726e-02,7.728682253022964854e-01
1.496152465820312500e+03,3.005797780354817519e+02,2.986951321138147364e+02,3.346920058621926514e-02,7.604178560084785543e-01
1.497714355468750000e+03,2.989787659821686816e+02,2.972002900303354522e+02,3.311342927052680907e-02,7.455633886688687317e-01
1.499276000976562500e+03,2.980945106788917656e+02,2.955890076452534458e+02,3.272994524875077332e-02,7.295518367941846716e-01
1.500837402343750000e+03,2.924493346037688184e+02,2.938401960330863290e+02,3.231372937214740254e-02,7.121736366062403345e-01
1.502398437500000000e+03,2.900579381872106524e+02,2.919682123851786741e+02,3.186819864169007643e-02,6.935714576433589240e-01
1.503959228515625000e+03,2.885276410138165488e+02,2.899768512675422016e+02,3.139425616129686708e-02,6.737830070704059482e-01
1.505519775390625000e+03,2.865215493661385722e+02,2.878929911468388241e+02,3.089829898625125887e-02,6.530753801943577352e-01
1.507079956054687500e+03,2.847659934714988594e+02,2.859108612024068066e+02,3.042655351828673846e-02,6.333786611577236769e-01
1.508639892578125000e+03,2.827764581750940351e+02,2.842207754207491348e+02,3.002431434612350819e-02,6.165840282515242521e-01
1.510199584960937500e+03,2.821389024522569571e+02,2.829846807174423589e+02,2.973012471647891453e-02,6.043007719785953302e-01
1.511759033203125000e+03,2.806586275453920507e+02,2.823490553673494787e+02,2.957884635096509271e-02,5.979844686663373654e-01
1.513318115234375000e+03,2.805508942780671191e+02,2.823047017495819659e+02,2.956829022257985093e-02,5.975437201927678021e-01
1.514876953125000000e+03,2.828483152036313868e+02,2.827898181487669831e+02,2.968374756854935334e-02,6.023643937523657232e-01
1.516435424804687500e+03,2.842353097421151347e+02,2.837058102068654648e+02,2.990175300422389174e-02,6.114667425962624359e-01
1.517993774414062500e+03,2.860670595522279882e+02,2.848745125229301607e+02,3.017990329530439997e-02,6.230803107286918552e-01
1.519551757812500000e+03,2.875982100875289120e+02,2.861202884295926197e+02,3.047639704422246826e-02,6.354597705542534003e-01
1.521107543945312500e+03,2.883134822139033417e+02,2.871562586437972868e+02,3.072295719274861434e-02,6.457543601177836434e-01
1.522665039062500000e+03,2.884057210286458144e+02,2.875304983297784815e+02,3.081202596257878040e-02,6.494732353448273710e-01
1.524222167968750000e+03,2.893228030734592267e+02,2.869332407685418502e+02,3.066987910257477565e-02,6.435381984370658337e-01
1.525779052734375000e+03,2.862662438286675410e+02,2.853183524152054247e+02,3.028553686300811468e-02,6.274908135213839167e-01
1.527335571289062500e+03,2.821732838948567519e+02,2.827619621793531905e+02,2.967711786833034104e-02,6.020875848556647147e-01
1.528891845703125000e+03,2.794923050491898380e+02,2.796023036625547888e+02,2.892512146678146573e-02,5.706895898695591995e-01
1.530447875976562500e+03,2.751893242730034785e+02,2.761668451834472080e+02,2.810748487718658581e-02,5.365509297806546618e-01
1.532001831054687500e+03,2.713138105604383554e+02,2.724791128221850158e+02,2.722980728930773225e-02,4.999053867343342117e-01
1.533557250976562500e+03,2.680944739447699590e+02,2.687445144414702440e+02,2.634097562329167433e-02,4.627941291065273965e-01
1.535112426757812500e+03,2.651834632025824590e+02,2.653523366464608557e+02,2.553363980465839581e-02,4.290855555902969298e-01
1.536667358398437500e+03,2.626895994963469434e+02,2.625261425417446617e+02,2.486100768776156045e-02,4.010012458910466870e-01
1.538221923828125000e+03,2.584630850332754903e+02,2.604353161394024028e+02,2.436339254281294844e-02,3.802243940418544854e-01
1.539774414062500000e+03,2.582099468089916172e+02,2.590781732095208554e+02,2.404039352433277182e-02,3.667382636004464236e-01
1.541328491210937500e+03,2.578438732005931797e+02,2.580567853618512117e+02,2.379730396830961187e-02,3.565885811744811118e-01
1.542882324218750000e+03,2.555735727945963447e+02,2.570992519809074679e+02,2.356941172837153167e-02,3.470734300484778490e-01
1.544435791015625000e+03,2.551816903573495381e+02,2.562960455585439945e+02,2.337824919099382170e-02,3.390918487832562667e-01
1.545987182617187500e+03,2.534369891131365762e+02,2.555865639987460440e+02,2.320939310192697211e-02,3.320416253686569452e-01
1.547540161132812500e+03,2.521195769133391309e+02,2.548623914186318586e+02,2.303704056083717006e-02,3.248454151077646013e-01
1.549092773437500000e+03,2.520670623779296875e+02,2.541033361147869982e+02,2.285638595717250088e-02,3.173025700510632152e-01
1.550645141601562500e+03,2.522927161322699590e+02,2.531386155666009472e+02,2.262678317672036851e-02,3.077159989789363670e-01
1.552195434570312500e+03,2.514946842900028798e+02,2.519538559067669894e+02,2.234481124964067880e-02,2.959428666415535591e-01
1.553747192382812500e+03,2.494200767234519560e+02,2.508550621052151826e+02,2.208329913356288712e-02,2.850239897792383181e-01
1.555298828125000000e+03,2.480257839626736143e+02,2.499860171470845671e+02,2.187646707312852074e-02,2.763881612259256881e-01
1.556848266601562500e+03,2.491391861527054346e+02,2.492522731121769084e+02,2.170183653284228284e-02,2.690968380001299010e-01
1.558399169921875000e+03,2.487988213433159785e+02,2.486117022441335394e+02,2.154938113769605534e-02,2.627313903430045228e-01
1.559949951171875000e+03,2.496346401638454893e+02,2.479316118908228077e+02,2.138752013414178810e-02,2.559732317034481008e-01
1.561500366210937500e+03,2.502352826153790488e+02,2.470872334957681460e+02,2.118655869756537122e-02,2.475825184433437798e-01
1.563048706054687500e+03,2.471516893174913321e+02,2.461894186553442410e+02,2.097287942631929220e-02,2.386607993055920030e-01
